epoch,test_loss,test_accuracy,test_precision,test_recall,test_f1-score
76.0,0.46782186627388,0.9108204518430439,0.9101702653165444,0.9105924804035231,0.9099454426246378
77.0,0.4907253086566925,0.9108204518430439,0.9085115809438251,0.9111890590556664,0.909275633209744
78.0,0.5183807611465454,0.9108204518430439,0.9084280762873245,0.9106678176040355,0.9087453484444259
79.0,0.4670425057411194,0.918192627824019,0.9168781173413864,0.9181584488072907,0.9173117703434019
80.0,0.44378557801246643,0.9172413793103448,0.9157379258744823,0.9179239079317115,0.9165052097709271
81.0,0.5043878555297852,0.9177170035671819,0.9159416567327282,0.9185417645100264,0.9170080278694666
82.0,0.49370044469833374,0.9172413793103448,0.9159910862774534,0.9175935567112112,0.9165315139882946
83.0,0.5260387659072876,0.9110582639714625,0.9088337673946512,0.9114389466721567,0.9094142669564802
84.0,0.49918612837791443,0.9141498216409036,0.9122101877688987,0.9151432781113134,0.9131172178746587
85.0,0.5153665542602539,0.9131985731272295,0.911805905285299,0.9134720911623816,0.9121699985960477
86.0,0.510099470615387,0.9186682520808561,0.9178639963441503,0.9187235373865201,0.9180573815039071
87.0,0.529296338558197,0.9110582639714625,0.9094997816002721,0.9108750225788397,0.9096683005548556
88.0,0.5408396124839783,0.9067776456599287,0.9052193952195221,0.9073666864777931,0.9055533534077815
89.0,0.5278898477554321,0.9177170035671819,0.916698340323254,0.9176807740337134,0.9168755993542064
90.0,0.5616681575775146,0.9105826397146255,0.9085299477926856,0.9115045452932407,0.9093291080654549
91.0,0.519748866558075,0.9174791914387633,0.9160392370692074,0.9184096974339052,0.9167720348817714
92.0,0.5435408353805542,0.9117717003567182,0.9105990084262743,0.9122673588656431,0.9109670996535341
93.0,0.5322234630584717,0.9141498216409036,0.9130535121962746,0.9144788412159619,0.9134330840709903
94.0,0.5299874544143677,0.9179548156956004,0.9165405675097062,0.9183555976127279,0.9170846563342483
95.0,0.5389218926429749,0.9146254458977408,0.913070643182742,0.9156029724688339,0.9138436196027845
96.0,0.5626387000083923,0.9065398335315101,0.9047372292759818,0.9067269328683574,0.9050154381852217
97.0,0.5632848143577576,0.9112960760998811,0.9094825230489987,0.9118605003341094,0.9101834033719159
98.0,0.5634979605674744,0.9089179548156956,0.9064672225249544,0.909420006714418,0.9073186706363503
99.0,0.5842497944831848,0.9093935790725327,0.9072843442697358,0.9101844889453394,0.9081483801911018
100.0,0.5591961741447449,0.9122473246135553,0.9099113877366705,0.9125310336978927,0.9107266713190612
